Jaroslaw (Jaric) Zola
Nada Amin
Demba Ba
Boaz Barak
Finale Doshi-Velez
Yannai A. Gonczarowski
Barbara J. Grosz
Lucas B Janson
Michael D. Mitzenmacher
David Parkes
Cengiz Pehlevan
Ariel Procaccia
Pavlos Protopapas
Vijay Janapa Reddi
Stuart M. Shieber
Martin Wattenberg
Woodward Yang
Jonathan Zittrain
Anurag Anshu
Michael P. Brenner
Boris Kozinsky
Stephanie Gil
Sharad Ramanathan
Christopher W. Tanner
Salil P. Vadhan
Karen Brennan
Flavio P. Calmon
Stephen Chong
Cynthia Dwork
Harry R. Lewis
David J. Malan
James Mickens
Michael D. Smith
Steven J. Gortler
Gage Hills
Dr. Marie Jean Amon
Dr. Reza Aria
Dr. Roger Azevedo
Dr. James K. Baker
Dr. Carolina Cruz-Neira
Dr. Ronald F. DeMara
Dr. Chinwendu Enyioha
Dr. Rickard Ewetz
Dr. Hassan Foroosh
Dr. Matthew Gerber
Arup Guha
Dr. Zhishan Guo
Dr. Dexter Hadley
Dr. Haiyan Hu
Dr. Kien A. Hua
Dr. Charles E. Hughes
Richard Leinecker
Dr. Xiaoman Shawn Li
Dr. Mark LLewellyn
Dr. Niels da Vitoria Lobo
Dr. Abhijit Mahalanobis
Dr. Dan C. Marinescu
Dr. Johnathan Mell
Dr. Thomas Nedorost
Dr. Sumanta Pattanaik
Dr. Yogesh Singh Rawat
Dr. Mubarak Shah
Dr. Kenneth Stanley
Dr. Andrew Steinberg
Dr. Liqiang Wang
Dr. Jun Wang
Dr. Greg Welch
Dr. Elaine Weyuker
Dr. Jiann S. Yuan
Karin Whiting
Dr. Q.Z. Sun
Yang, Junfeng .
Waltz, David .
Geambasu, Roxana .
Feiner, Steven K.
Wing, Jeannette M.
Collins, Michael .
Chaintreau, Augustin .
Jana, Suman .
Wozniakowski, Henryk .
Cannon, Adam H.
Stolfo, Salvatore J.
Chang, Shih-Fu .
Yannakakis, Mihalis .
Cidon, Asaf .
Blaer, Paul S.
Misra, Vishal .
Hirschberg, Julia B..
Nowick, Steven .
Coffman, Ed .
Chilton, Lydia B.
Kim, Martha A.
Dear, Tony .
Ross, Kenneth A.
Carloni, Luca .
Papadimitriou, Christos H.
Hsu, Daniel J.
Zheng, Changxi .
Rubenstein, Dan .
Galil, Zvi .
Gu, Ronghui .
Kender, John R.
Knowles, David .
Johnson, David S.
Belhumeur, Peter N.
Gross, Jonathan L..
Vondrick, Carl .
Stroustrup, Bjarne .
McKeown, Kathleen .
Allen, Peter Kirby.
Wu, Eugene .
Yemini, Yechiam .
Sethumadhavan, Simha .
Yu, Zhou .
Schulzrinne, Henning G.
Gravano, Luis .
Ray, Baishakhi .
Stein, Clifford .
Pe&#039;er, Itsik G.
Weinstein, Omri .
Nieh, Jason .
Song, Shuran .
Lee, Jae Woo.
Smith, Brian A.
Roughgarden, Tim .
Andoni, Alexandr .
Aho, Alfred V..
Blei, David .
Verma, Nakul .
Malkin, Tal G.
Bauer, Daniel .
Bareinboim, Elias .
Traub, Joseph F..
Drinea, Eleni .
Vapnik, Vladimir .
Bellovin, Steven M..
Nayar, Shree K.
Unger, Stephen H.
Chen, Xi .
Kaiser, Gail E.
Yuen, Henry .
Servedio, Rocco A..
Edwards, Stephen A..
Blumberg, Andrew .
Salleb-Aouissi, Ansaf .
Liu, Cong
Mazidi, Karen
Moldovan, Dan
Nagar, Anurag
Huiling Hu.
Alok Choudhary.
Sara Owsley Sood .
Aravindan Vijayaraghavan.
Samir Khuller.
Jason Hartline.
Benjamin Golub.
Thomas Hinrichs.
Maia Jacobs.
Aggelos Katsaggelos.
Oliver Cossairt.
Gokhan Memik.
Jeremy Birnholtz.
Noshir Contractor.
Uri Wilensky.
Haoqi Zhang.
Katherine Compton.
Dongning Guo.
John Villasenor.
Elizabeth Gerber.
Fabian Bustamante.
Josiah Hester.
Vincent St-Amour.
Annie Liang.
Aleksandar Kuzmanovic.
Michael Horn.
Seda Memik.
Jack Tumblin.
Qi Zhu.
Sruti Bhagavatula.
Matthew Kay.
Jennifer  Cutler.
Robby Findler.
Nikos Hardavellas.
Ian Horswill.
Ken Forbus.
Ming-Yang Kao.
Christos Dimoulas.
Han Liu.
Connor Bain.
Russell Joseph.
Michael Rubenstein.
Bryan Pardo.
Ying Wu.
Mohammed Alam.
Brenna Argall.
Marcelo Worsley.
Simone Campanoni.
Nick Diakopoulos.
Steven Franconeri.
V.S. Subrahmanian.
Kristian Hammond.
Nabil Alshurafa.
Peter Dinda.
Chris Riesbeck.
Jennie Rogers.
Daniel W. Linna Jr..
Yuan Luo.
Hai Zhou.
Eleanor O'Rourke.
Konstantin Makarychev.
Matthew Easterday.
Darren Gergle.
Larry Birnbaum.
Yan Chen.
Jessica Hullman.
Rob Voigt.
Sarah Van Wart.
Emma Alexander.
Brent Hecht.
Xiao Wang.
Branden Ghena.
Zhaoran Wang.
Xinyu Xing.
Douglas Downey.
Volodymyr Kuleshov.
K-Y. Fan.
Wen Sun.
Katya Scheinberg.
Amy Williams.
Lillian Lee.
Tim Teitelbaum.
Aaron Wagner.
Hakim Weatherspoon.
Robbert van Renesse.
Nathan Kallus.
Immanuel Trummer.
Anil Nerode.
Robert Constable.
Donald Greenberg.
Hadas Kress-Gazit.
Anke van Zuylen.
Haiyuan Yu.
David Bindel.
Ken Birman.
David Shmoys.
Kirstin Petersen.
Ari Juels.
David Albonesi.
Christopher De Sa.
Fred Schneider.
Ronald Brachman.
David Gries.
David Williamson.
Rafael Pass.
Rajalakshmi Nandakumar.
Tom Ristenpart.
Vitaly Shmatikov.
Christopher Batten.
Siddhartha Banerjee.
Robert Kleinberg.
Joseph Halpern.
Tanzeem Choudhury.
Rachit Agarwal.
Michael Clarkson.
Phoebe Sengers.
Shimon Edelman.
Noah Snavely.
Walker White.
Shiri Azenkot.
Cristian Danescu-Niculescu-Mizil.
Anil Damle.
Bart Selman.
Yudong Chen.
Justin Hsu.
Curran Muhlberger.
Yoav Artzi.
Kavita Bala.
Owolabi Legunsen.
Mert Sabuncu.
David Mimno.
Christina Delimitrou.
Francois Guimbretiere.
Serge Belongie.
Juris Hartmanis.
Jayadev Acharya.
Emma Pierson.
John Hopcroft.
Alan Demers.
Stephen Wicker.
Claire Cardie.
Christina Lee Yu.
Nicola Dell.
Cheng Zhang.
Eva Tardos.
Deborah Estrin.
Karthik Sridharan.
Steve Marschner.
Zhiru Zhang.
Nate Foster.
Jon Kleinberg.
Alexander "Sasha" Rush.
Silvia Ferrari.
Austin Benson.
Wendy Ju.
Andrew Myers.
Jose Martinez.
G. Edward Suh.
Malte Jung.
Lorenzo Alvisi.
Mor Naaman.
Ramin Zabih.
Fei Wang.
Haym Hirsh.
Tapomayukh Bhattacharjee.
Martha E. Pollack.
Thorsten Joachims.
Elaine Shi.
Dexter Kozen.
Greg Morrisett.
Carla Gomes.
Charles Van Loan.
Ziv Goldfeld.
Tapan Parikh.
Anne Bracy.
Adrian Sampson.
A. Kevin Tang.
Madeleine Udell.
Daniel Lee.
Marten van Schijndel.
Eshan Chattopadhyay.
Kilian Weinberger.
Abe Davis.
Kevin Ellis.
Alexandra Silva.
Mark Campbell.
Bharath Hariharan.
Noah Stephens-Davidowitz.
Alon Keinan.
Guy Hoffman.
Associated Faculty
Mark A. Allman
Roberto Galan
Ashwin Ganesan, Adjunct Instructor
Shuo Li, Visiting Associate Professor
Ronald Loui
Sreerama K Murthy, Adjunct Associate Professor
Miguel Zubizarreta-Ada, Adjunct Professor
Marc Buchner
Vira Chankong
Mark Griswold
Suryaprakash Kompalli, Adjunct Assistant Professor
Thomas LaFramboise
Xiao Li
Anant Madabhushi
Christos Papachristou
Peter Thomas
Sunil K Vuppala, Adjunct Assistant Professor
Yu Zhuang, Ph.D.
Mathias Unberath.
Xiangyang Li.
Joanne Selinski.
Vladimir Braverman.
Alan Yuille.
Scott Smith.
Kevin Duh.
Abhishek Jain.
Michael Kazhdan.
Xin Li.
S. Rao Kosaraju.
Matthew D. Green.
Alex Szalay.
Randal Burns.
David Yarowsky.
Suchi Saria.
Raman Arora.
Jason Eisner.
Yair Amir.
Michael Schatz.
Peter Kazanzides.
Philipp Koehn.
Susan Hohenberger.
Russell H. Taylor.
Nassir Navab.
Thomas Lippincott.
David Hovemeyer.
Chien-Ming Huang.
Yinzhi Cao.
Ali Madooei.
Steven Salzberg.
Ryan (Peng) Huang.
Benjamin Langmead.
Ilya Shpitser.
Mark Dredze.
Matt Post.
Anton Dahbura.
Xin Jin.
Benjamin Van Durme.
Michael Dinitz.
Sara Miner More.
Gregory D. Hager.
Ali Darvish.
Aviel Rubin.
Soudeh Ghorbani.
Arunava Banerjee, Ph.D.
Shigang Chen, Ph.D.
Sharon Lynn Chu, Ph.D.
Peter J. Dobbins, Ph.D.
Bonnie J. Dorr, Ph.D.
Alexandre Gomes de Siqueira
Alireza Entezari, Ph.D.
James Fairbanks, Ph.D.
Kejun Huang, Ph.D
Joshua Fox
Kiley Graim, Ph.D.
Kejun Huang, Ph.D.
Zhe Jiang, Ph.D.
Tamer Kahveci, Ph.D.
Jonathan Kavalan, Ph.D.
Benjamin C. Lok, Ph.D.
Kyla McMullen, Ph.D.
Jorg Peters, Ph.D.
Eric Ragan, Ph.D.
Sanjay Ranka, Ph.D.
Cheryl Resch
Gerhard X. Ritter, Ph.D.
Sartaj Sahni, Ph.D.
Beverly Sanders, Ph.D.
Mark S. Schmalz, Ph.D., O.D.
Markus Schneider, Ph.D.
Tom Shrimpton, Ph.D.
Meera Sitharam, Ph.D.
Stanley Y. W. Su, Ph.D.
My T. Thai, Ph.D.
Stephen M. Thebaut, Ph.D.
Sanethia Thomas, Ph.D.
Corey Toler-Franklin, Ph.D.
Alper Üngör, Ph.D.
Baba C. Vemuri, Ph.D.
Joseph N. Wilson, Ph.D.
Ye Xia, Ph.D.
Rong Zhang, Ph.D.
Dwight Barnette
Debswapna Bhattacharya
Ing-Ray Chen
Taejoong Chung
Hoda Eldardiry
Sara Hooshangi
Dennis Kafura
Aisling Kelliher
Research Areas:
William D. McQuain
Eugenia Rho
Jamie Sikora
Layne Watson
Research Area:
Onyeka Emebo
Mohammed Farghally
Muhammad Ali Gulzar
Lenwood S. Heath
Doug A. Bowman
Osman Balci
Chris Brown
Shi-Kuo Chang
Milos Hauskrecht
Thumtongsak Kosiyatrkul
Nicholas Farnan
William Garrison
Seong Jae Hwang
Xiaowei Jia
Adriana Kovashka
John Lange
Diane Litman
Daniel Mosse
Luis Oliveira
Kirk Pruhs
John Ramirez
Longfei Shangguan
Xulong Tang
Erin Walker
Chuck Anderson
Jack Applin
Asa Ben-Hur
Ross Beveridge
Kim Chacon
Elisa Cundiff
Amanda Denstedt
Kelsey Dockendorff
Bruce Draper
Jen Engelbrecht
Dale Grit
Paul Hansen
Bess Hewitt
Anura Jayasumana
Robert Kelman
Lisa Knebl
Yashwant Malaiya
Dave Matthews
Sangmi Pallickara
Louisnoel Pouchet
Vinayak Prabhu
HJ Siegel
Fritz Sieker
Wayne Trzyna
Russell Wakefield
L Whitley
Stan Ahalt
James Anderson
Jaime Arguello
Tonja Austin
Gedas Bertasius
Gary Bishop
Department Founder
Peter Calingaert
Samarjit Chakraborty
Praneeth Chakravarthula
Snigdha Chaturvedi
Sanjeev Kumar Das
Carol Dawson
Prasun Dewan
Parasara Sridhar Duggirala
Saba Eskandarian
Renée Everett
Henry Fuchs
Melissa Gunnell
John H. Halton
Gyula A. Mago
Alicia Holtz
Kevin Jeffay
Kris Jordan
Kurtis Keller
Denise Kenney
Anselmo Lastra
Deb Levin
David Luebke
Jim Mahaney
John Majikes
Shahriar Nirjon
Junier Oliva
Brett Piper
David A. Plaisted
Diane Pozefsky
Jan F. Prins
Timothy L. Quigg
Colin Raffel
Michael K. Reiter
Julian Rosenman
Briana Scurry
Dawn Shafar
Dinggang Shen
Montek Singh
F. Don Smith
John B. Smith
Jack Snoeyink
Shashank Srivastava
Donald F. Stanat
Andrei State
David Stotts
Daniel Szafir
Danielle Szafir
Adjunct Research Professor
Jeff Terrell
Stephen F. Weiss
Quoc Tran-Dinh
Alexander Tropsha
Leandra Vicci
Gregory F. Welch
Turner Whitted
Mary C. Whitton
William V. Wright
Hongtu Zhu
Quoc Tran Dinh
Nina Amenta
Zhaojun Bai
Matt Bishop
Raissa M. D&#039;Souza
Ian Davidson
Kurt Eiselt
Matthew Farrens
Jonathan Appavoo
Gary Benson
Mark Bun
John Byers
Ed Chien
Sang (&#8220;Peter&#8221;) Chin
Mark Crovella
Perry Donham
Alina Ene
Dora Erdos
Peter Gacs
Lance Galletti
Steve Homer
Ahmed Ibrahim
Gabe Kaptchuk
Assaf Kfoury
George Kollios
Leonid Levin
Renato Mancuso
Christine Papadakis-Kanaris
Leonid Reyzin
Kate Saenko
Adam Smith
Wayne Snyder
Aaron Stevens
Alley Stoughton
Dave Sullivan
Charalampos Tsourakakis
Rich West
Derry Wijaya
Hongwei Xi
Ashok Cutkosky
Manuel Egele
Kira Goldner
Lei Guo
Prakash Ishwar
Simon Kasif
Orran Krieger
Wenchao Li
Alan (Zaoxing) Liu
Eshed Ohn-Bar
Krzysztof Onak
Venkatesh Saligrama
David Starobinski
Ari Trachtenberg
Mayank Varia
Marshall Ball
Anasse Bari
Marsha Berger
Amos Bloomberg
Joseph Bonneau
Richard Bonneau
Sumit Chopra
Richard Cole
Patrick Cousot
Jean-Claude Franchitti
Davi Geiger
Benjamin Goldberg
He He
Gizem Kayar
Subhash Khot
Jinyang Li
Adam Meyers
Bhubaneswar Mishra
Sana Odeh
Aurojit Panda
Daniele Panozzo
Benjamin Peherstorfer
Kenneth Perlin
Rajesh Ranganath
Theodore Rappaport
Oded Regev
Dennis Shasha
Victor Shoup
Alan Siegel
Anirudh Sivaraman
Lakshminarayanan Subramanian
Yang Tang
Andrew Gordon Wilson
Margaret Wright
Chee Yap
Matthew Zeidenberg
Denis Zorin
Sina Aghli
Mirela Alistar
Asa Ashraf
John Black
Elizabeth Bradley
Lijun Chen
Paul Constantine
Murray Cox
James Curry
Sidney D&#039;Mello
Danny Dig
Rafael Frongillo
Mark Gross
Richard Han
Bradley Hayes
CJ Herman
Rhonda Hoenigman
Frank Jones
Shaun Kane
Katharina Kann
Alexandra Kolla
Daniel Larremore
Daniel Leithinger
Nathan Lindzey
Qin Lv
Shivakant Mishra
Rebecca Morrison
Michael Mozer
Zachary Mullen
Supriya Naidu
Thomas Nelson
Leysia Palen
Martha Palmer
Alan Paradise
Levi Perigo
Al Pisano
Jesse Pisel
David Quigley
Eric Reckwerdt
Eric Rozner
Jose Santos
Elisabeth Stade
Ashutosh Trivedi
Tam Vu
Bo Waggoner
Wayne Ward
David Bortz
Eliana Colunga
Casey Fiesler
Eric Frew
Lawrence Hunter
Joseph Izraelevitz
Brian Keegan
Eric Keller
Tamara Lehman
Ricarose Roque
Amy Voida
Stephen Voida
Di Wu
Eric Wustrow
Bobbie Atkinson
Ryan Edgington
Brandon Geer
Eva Lacy
Lesley McDowell
Stephanie Morris
Jinyoung Park
Kristina Richards
Anselmo Serralheiro
Ann Eisenberg
Kenny Gruchalla
Jan Hajič
Tarek Mathew
Alexander Repenning
Grzegorz Rozenberg
Willem Schreüder
Eric P. S. Baumer
Aparna Bharati
Dominic DiFranzo
Mark Erle
Ahmed Hassan
Lifang He
Jeffrey D. Heflin
Sharon M. Kalafut
Hector Munoz-Avila
Houria Oudghiri
David Saldaña
Lichao Sun
Jeffrey C. Trinkle
Sihong Xie
Yu Yang
Kallie Ziltz
Andre Wibisono.
Vladimir Rokhlin.
Dana Angluin.
Ruzica Piskac.
Steven Zucker.
Y. Richard Yang.
Abraham Silberschatz.
Marynel VÃ¡zquez.
Brian Scassellati.
Anurag Khandelwal.
Daniel Spielman.
Abhishek Bhattacharjee.
Holly Rushmeier.
Nisheeth Vishnoi.
Lin Zhong.
David Gelernter.
Julie Dorsey.
Zhong Shao.
Dragomir Radev.
Robert SoulÃ©.
James Aspnes.
Charalampos Papamanthou.
Yang Cai.
Theodore Kim.
Michael Fischer.
Joan Feigenbaum.
Augenblick, David
Gkatzelis, Vasilis
Gordon, Colin
Jabbari, Shahin
Johnson, Jeremy
Katsinis, Constantine
Kim, Edward
Long, Galen
Alban Medlock, Adelaida
Nowak, Krzysztof
Ontañón, Santiago
Pountourakis, Emmanouil
Salvucci, Dario
Schmidt, Kurt
Stuart, Brian
Valerstein, Boris
Vokolos, Filippos
Xu, Kaidi
Jeffrey Foster
Alva Couch
Karen Edwards
Michael Hughes
Milod Kazerounian
David Lillethun
Saeed Mehraban
Megan Monroe
Kelly Pogue
Joshua Abraham
Gregory Aloupis
Sang Chin
Cody Doucette
Isaac Lage
Ambrose Laing
Bonan Min
Emmely Rogers
Ronald Simmons
Jason Wiser
Aline Yurik
Shuchin Aeron
Bruce Boghosian
Mark Hempstead
Misha Kilmer
Eric Miller
David Wittenberg
Sabarish Babu
Long Cheng
James P. Clements
Brian C. Dean
Daljit Singh Dhillon
Andrew T. Duchowski
Yvon Feaster
Guo Freeman
Rong Ge
Wayne Goddard
Sandra M. Hedetniemi
Nina Hubig
Federico Iuricich
Shuangshuang Jin
Ioannis Karamouzas
Catherine Kittelstad
Bart Knijnenburg
Insun Kwon
Nianyi Li
Kai Liu
Feng Luo
Jim Martin
Nathan McNeese
Eric Patterson
Abolfazl Razi
Carrie Russell
Murali Sitaraman
Connie Taylor
Jerry Tessendorf
Brygg Ullmer
Roger Van Scoy
J. Mike Westall
Zhenkai Zhang
Rahmat Beheshti
Austin Brockmeier
James Clause
Keith Decker
Rudolf Eigenmann
Sara Gopalkrishna
Terry Harvey
Li Liao
Matthew Mauriello
Kathleen McCoy
Lori Pollock
Andrew Roosen
Chien-Chung Shen
Stephen Siegel
Greg Silber
Katie Wassil
Xiugang Wu
Debra Yarrington
Scott Aaronson
Aditya Akella
Lorenzo Alvisi
Joshua Baer
Chandrajit Bajaj
Dana Ballard
Don Batory
Angela Beasley
James Bornholt
Robert Boyer
William Bulko
Anna Chaney
Swarat Chaudhuri
Eunsol Choi
Inderjit Dhillon
Işıl Dillig
Glenn Downing
Greg Durrett
E. Allen Emerson
Konstantinos Ferles
Don Fussell
Anna Gal
Ahmed Gheith
Hans Ulrich Grasemann
Kristen Grauman
Zeyu Guo
Mikyung Han
David Harwath
Qixing Huang
Shih-Han Hung
Warren Hunt Jr.
Alexander Huth
Stephen Keckler
Adam Klivans
Philipp Krähenbühl
Benjamin Kuipers
Simon Lam
Karen Landolt
Vladimir Lifschitz
Calvin Lin
Roberto Martin-Martin
Ken McMillan
Risto Miikkulainen
Anders Miltner
Daniel P. Miranker
Reuth Mirsky
Jayadev Misra
Aloysius K. Mok
Raymond Mooney
J Strother Moore
Dana Moshkovitz
Scott Niekum
Alison Norman
Gordon Novak
Devangi Parikh
Simon Peter
Keshav Pingali
Greg Plaxton
Bruce Porter
Melinda Price
Chris Prosise
Lili Qiu
Vijaya Ramachandran
Christopher Rossbach
Michael Scott
Hovav Shacham
Supreeth Shastri
Shahaf Shperberg
Peter Stone
Yoonchang Sung
Kia Teymourian
Ananya Uppal
Robert van de Geijn
Field G. Van Zee
Etienne Vouga
Emmett Witchel
David Zuckerman
Xuesu Xiao
Alan Bovik
Ron Elber
Katrin Erk
Vijay K Garg
Omar Ghattas
Lizy K John
Rudolf Lioutikov
Yale N. Patt
Karen E. Willcox
Bryant, Randy.
Maxion, Roy.
Sekar, Vyas.
Amvrosiadis, George.
Gupta, Anupam.
Parno, Bryan.
Wang, Weina.
Rudich, Steven.
Rivers, Kelly.
Sutner, Klaus.
Kumar, Swarun.
Pillai, Babu.
Shah, Nihar.
Pavlo, Andy.
Faloutsos, Christos.
Hodgins, Jessica.
Kolter, J. Zico.
Schwartz, Russell.
Lucia, Brandon.
Wing, Jeannette.
Erdmann, Michael.
Garlan, David.
Satyanarayanan, Mahadev.
Taylor, Michael.
Von Ahn, Luis.
Mowry, Todd.
Sherry, Justine.
O&#039;Toole, Matthew.
Martins, Ruben.
Brookes, Stephen.
Guruswami, Venkatesan.
Sakr, Majd.
Skarlatos, Dimitrios.
Rosenfeld, Roni.
Xing, Eric P..
Fredrikson, Matt.
DeYoung, Henry.
Brumley, David.
Crary, Karl.
Goldstein, Seth.
Kaynar, Zeliha Dilsun.
Vinayak, Rashmi Korlakai.
Chrysanthis, Panos.
Jia, Zhihao.
Frieze, Alan.
Reddy, Raj.
Aldrich, Jonathan.
Schmerl, Bradley.
Shi, Elaine.
Carrasquel, Jacobo.
Hoffmann, Jan.
Jahanian, Farnam.
Haeupler, Bernhard.
Kilinc-Karzan, Fatma.
Blum, Manuel.
Shaw, Mary.
Kothari, Pravesh.
Mason, Matthew.
Stehlik, Mark.
Sandholm, Tuomas.
Gligor, Virgil.
Veloso, Manuela M..
Xhakaj, Franceska.
Forlizzi, Jodi.
Balcan, Nina.
Gibson, Garth.
Mitsch, Stefan.
Steenkiste, Peter.
Chen, Tianqi.
Simmons, Reid.
Akoglu, Leman.
Mitchell, Tom.
Cortina, Thomas.
O&#039;Donnell, Ryan.
Pfenning, Frank.
Harchol-Balter, Mor.
Miller, Heather.
Acar, Umut.
O&#039;Hallaron, David.
Cervesato, Iliano.
Eckhardt, Dave.
Zhang, Hui.
Sleator, Daniel.
Beckmann, Nathan.
Goyal, Vipul.
Blelloch, Guy.
Kosbie, David.
Rosenthal, Stephanie.
Zheng, Wenting.
Mackey, John.
Heule, Marijn.
Ravi, R..
Ganger, Greg.
Fanti, Giulia.
Jia, Limin.
Touretzky, David.
Ada, Anil.
Rudnicky, Alexander.
Kanade, Takeo.
Wactlar, Howard.
Andersen, David.
Needham, Kit.
Woodruff, David.
Labrinidis, Alexandros.
Harper, Robert.
Datta, Anupam.
Agarwal, Yuvraj.
Scott, Dana.
Fahlman, Scott.
Lee, Tai-Sing.
Siewiorek, Daniel.
Pollard, Nancy.
Crane, Keenan.
Weinberg, Zack.
Virtue, Patrick.
Balzer, Stephanie.
Dannenberg, Roger.
Berger, Daniel.
Kaminsky, Michael.
Railing, Brian.
Gibbons, Phillip.
Seshan, Srinivasan.
H. Metin Aktulga
Borzoo Bonakdarpour
Christina Chan
Kalyanmoy Deb
Laura Dillon
Wayne Dyksen
Richard Enbody
Mohammad M. Ghassemi
Brenda Hodge
Anil Jain
Parisa Kordjamshidi
Deborah Kruch
Sandeep Kulkarni
Tianxing Li
Kevin J. Liu
Sijia Liu
Yunhao Liu
Titun Roy Maiti
James Mariani
Vincent Mattison
Philip Mckinley
Joshua Nahum
Sebnem Onsay
Charles Owen
Dennis Phillilps
Matthew Rupp
Phil Sands
Pang-Ning Tan
Guan-Hua (Scott) Tu
Marilyn Wulfekulher
Li Xiao
Qiben Yan
Mi Zhang
Emmanuel O. Agu
Joseph E. Beck
Joshua M Cuneo
Daniel J. Dougherty
Michael Engling
Tian Guo
Lane T. Harrison
George T. Heineman

Xiangnan Kong
Yanhua Li
Daniel Reichman
Charles Davis Roberts
Gabor N Sarkozy
Therese Mary Smith
Gillian Margaret Smith
Robert Joseph Walls
Jonathan Weinstock
Jacob Richard Whitehill
Refie Cane
Katherine Crighton
Michael C. Voorhis
Peter Bui
Danny Chen
Jane Cleland-Huang
Ketan Mulmuley.
Gerry Brady.
Haryadi Gunawi.
Julia Chuzhoy.
Matthew Wachs.
Michael Franklin.
Kyle Chard.
Blase Ur.
Frederic Chong.
L. Ridgway Scott.
Raul Castro Fernandez.
Borja Sotomayor.
Janos Simon.
Yali Amit.
Lamont Kenneth Samuels.
Robert Soare.
Rick Stevens.
Karen Livescu.
Gordon Kindlmann.
Pedro Lopes.
Heather Zheng.
Aaron Potechin.
Nick Feamster.
Timothy Ng.
Monisha Ghosh.
Dave MacQueen.
Michael Maire.
Eric Jonas.
Risi Kondor.
Madhur Tulsiani.
Chenhao Tan.
Junchen Jiang.
Robert Rand.
Alexander A. Razborov.
Todd Dupont.
Shan Lu.
Yury Makarychev.
Matthew Walter.
Marshini Chetty.
Nathan Srebro.
Michael J. O'Donnell.
Henry Hoffmann.
Anne Rogers.
Andrew A. Chien.
Kevin Gimpel.
Hannah Morgan.
Andrew Binkowski.
Gregory Shakhnarovich.
John H. Reppy.
Diana Franklin.
David Cash.
Lorenzo Orecchia.
Timothy Black.
David McAllester.
Robert Grossman.
Ian Foster.
LÃ¡szlÃ³ Babai.
Andrew Drucker.
Yuxin Chen.
Ben Y. Zhao.
Ravi Chugh.
David Uminsky.
Rebecca Willett.
Sanjay Krishnan.
Aaron Elmore.
Adam Shaw.
Sarah Sebo .
John Goldsmith.
Amitabh Chaudhary.
Stuart Kurtz.
Yanjing Li.
William Fefferman.
Ashok Agrawala
Bobby Bhattacharjee
Jordan Boyd-Graber
Marine Carpuat
Hal Daumé III
Amol Deshpande
John Dickerson
Ramani Duraiswami
Roger Eastman
Howard Elman
Fawzi Emad
Soheil Feizi
William Gasarch
Evan Golub
Daniel Gottesman
Mohammad Hajiaghayi
Larry Herman
Furong Huang
Michelle Hugue
Jonathan Katz
Pete Keleher
Zhicheng Liu
Michael Marsh
Michelle Mazurek
Christopher Metzler
Ian Miers
Erin Molloy
David Mount
Nelson Padua-Perez
Huaishu Peng
Adam Porter
James Purtilo
William Regli
Nirupam Roy
Pedram Sadeghian
A. Udaya Shankar
Abhinav Shrivastava
Alan Sussman
John Baras
Alexander Barg
Maria Cameron
Michael Cummings
Dana Dachman-Soled
Leila De Floriani
Tudor Dumitras
Naomi Feldman
Vanessa Frias-Martinez
Jennifer Golbeck
John Horty
Hernisa Kacorri
Keith Marzullo
Doug Oard
Michael Otte
Louiqa Raschid
Ankur Srivastava
Uzi Vishkin
Donald Yeung
Leilani Battle
Rina Dechter
Peter Druschel
Elias Gonzalez
John Grant
Yi-Kai Liu
Eytan Ruppin
S. Cenk Sahinalp
Elaine Shi
Bonnie Dorr
Dianne O&#039;Leary
Don Perlis
William Pugh
Ben Shneiderman
G.W. (Pete) Stewart
Andreea Alexandru
Michael Coblenz
Steven Reich
Dawn Song.
Shafi Goldwasser.
Alexandre Bayen.
Benjamin Recht.
Kannan Ramchandran.
Ion Stoica.
Stuart J. Russell.
Michael Jordan.
Laura Waller.
Ken Goldberg.
Edward A. Lee.
Pamela Fox.
Gerald Friedland.
John Wawrzynek.
Marti Hearst.
Rediet Abebe.
David E. Culler.
Daniel Klein.
Armando Fox.
Susan L. Graham.
James Demmel.
Jonathan Shewchuk.
Jelani Nelson.
Vern Paxson.
Bernd Sturmfels.
Michael J. Clancy.
Randy H. Katz.
Satish Rao.
Lisa Yan.
Nir Yosef.
Sanjit A. Seshia.
Paul N. Hilfinger.
Dan Garcia.
William M. Kahan.
James Brien.
Yun S. Song.
Beresford N. Parlett.
Kristofer Pister.
Eric Brewer.
Nicholas Weaver.
Alexei (Alyosha) Efros.
Joseph Gonzalez.
Trevor Darrell.
Alessandro Chiesa.
Brian A. Barsky.
Avishay Tal.
Niloufar Salehi.
John F. Canny.
Pieter Abbeel.
Moritz Hardt.
Jacob Steinhardt.
Anthony D. Joseph.
Joseph M. Hellerstein.
Nilah Ioannidis.
Domenico Ferrari.
Jennifer Chayes.
Stella Yu.
Bjorn Hartmann.
Richard M. Karp.
Krste Asanovic.
Jiantao Jiao.
Martin Wainwright.
Jerome A. Feldman.
Brian Harvey.
Alistair Sinclair.
Umesh Vazirani.
Claire Tomlin.
Jack Gallant.
Bin Yu.
Sophia Shao.
David A. Patterson.
Ren Ng.
Jitendra Malik.
Michael Ball.
Babak Ayazifar.
Aditya Parameswaran.
Venkatesan Guruswami.
Michael Stonebraker.
Laurent El Ghaoui.
Hany Farid.
John D. Kubiatowicz.
Peter Bartlett.
Michael A. Harrison.
Jonathan Ragan-Kelley.
Jennifer Listgarten.
Carlo H. Sequin.
